Unique id,channel_name,category,Sub-category,Customer Remarks,Order_id,order_date_time,Issue_reported at,issue_responded,Survey_response_Date,Customer_City,Product_category,Item_price,connected_handling_time,Agent_name,Supervisor,Manager,Tenure Bucket,Agent Shift,CSAT Score,response_time_minutes,response_bucket
5bd169ff-289c-4ca4-b4b1-ebc4e17c943e,Inbound,Returns,Fraudulent User,,,,2023-08-04 18:34:00,2023-08-04 18:35:00,04-Aug-23,,,,,Jasmine Reed,Emily Yamashita,John Smith,61-90,Evening,5.0,1.0,0-5 min
458c188d-d361-487d-98b0-92fa3407ca46,Inbound,Returns,Return request,,,,2023-08-04 20:24:00,2023-08-04 23:07:00,04-Aug-23,,,,,Theresa Perry,Jacob Sato,Emily Chen,0-30,Morning,4.0,163.0,1-3 hrs
04561efe-682c-4e31-a73e-d534accefd24,Inbound,Returns,Service Centres Related,,dcb8f359-bbec-47e5-a5b8-16d60dc83ffc,25-07-2023 17:23,2023-08-04 16:30:00,2023-08-04 17:16:00,04-Aug-23,FAIZABAD,Mobile,11999.0,,Peter Thomas,Abigail Suzuki,Jennifer Nguyen,On Job Training,Evening,1.0,46.0,30-60 min
f5818a0f-e346-4000-9f3d-a6fa330f2d39,Outcall,Product Queries,Product Specific Information,Good ??...Very Quickly ??.. Thank you.,,,2023-08-04 13:32:00,2023-08-04 13:36:00,04-Aug-23,,,,,Elizabeth Lara,Dylan Kim,Michael Lee,>90,Morning,5.0,4.0,0-5 min
6a386e4a-eb05-4bb7-9303-84424cba6e67,Inbound,Refund Related,Refund Enquiry,"Executive was good, but Shopzilla policies are worst",6df37414-5c9a-4169-a328-8e9f358ea778,11-07-2023 07:40,2023-08-04 19:12:00,2023-08-04 19:38:00,04-Aug-23,SRINAGAR,Books & General merchandise,769.0,,Evelyn Stevens,Aiden Patel,Olivia Tan,On Job Training,Evening,5.0,26.0,15-30 min
ff39790b-794c-4c56-9126-9472224f2bb3,Inbound,Returns,Service Centres Related,,,,2023-08-04 16:57:00,2023-08-04 17:40:00,04-Aug-23,,,,,Michael Pitts,William Park,John Smith,31-60,Evening,5.0,43.0,30-60 min
090adef4-87f3-422f-8ef9-c4b7ab89d25d,Inbound,Returns,Wrong, I am satisfied with talk to employee ,,,2023-08-04 20:30:00,2023-08-04 20:35:00,04-Aug-23,,,,,Ashley Hamilton,Jackson Park,William Kim,On Job Training,Evening,5.0,5.0,0-5 min
17693af2-39d4-4b42-93d5-275c50acc7a1,Inbound,Shopzilla Related,General Enquiry,??????,,,2023-08-04 15:20:00,2023-08-04 16:34:00,04-Aug-23,,,,,Jacob Schroeder,Brayden Wong,Michael Lee,>90,Afternoon,5.0,74.0,1-3 hrs
1b034876-66b8-49dd-a4f2-3eace92c0628,Inbound,Cancellation,Not Needed,,,,2023-08-04 13:15:00,2023-08-04 13:18:00,04-Aug-23,,,,,Robert Miranda,Emma Park,John Smith,31-60,Morning,4.0,3.0,0-5 min
972248ea-3779-4b57-9f0d-25c28462e4e5,Inbound,Returns,Technician Visit,,,,2023-08-04 06:19:00,2023-08-04 14:35:00,04-Aug-23,,,,,Mrs. Sandra Johnson,Evelyn Kimura,John Smith,0-30,Morning,1.0,496.0,3+ hrs
3e4bde88-642a-405a-a812-5b2db24a33c7,Outcall,Order Related,Installation/demo,,,,2023-08-04 13:51:00,2023-08-04 16:09:00,04-Aug-23,,,,,Jacqueline Santiago,Evelyn Kimura,John Smith,0-30,Morning,4.0,138.0,1-3 hrs
5a1e54f5-e343-4476-8807-748740852535,Outcall,Order Related,Priority delivery,Good,,,2023-08-04 15:16:00,2023-08-04 15:17:00,04-Aug-23,,,,,Jamie Smith,Scarlett Chen,John Smith,0-30,Morning,4.0,1.0,0-5 min
980b6357-a99d-4341-8da4-324fc9392ad3,Inbound,Order Related,Invoice request,,,,2023-08-04 20:48:00,2023-08-04 20:49:00,04-Aug-23,,,,,Joshua Stewart,Sophia Sato,John Smith,>90,Afternoon,5.0,1.0,0-5 min
e8abefe6-f3d0-44b7-bd3b-ddd8afea123e,Outcall,Returns,Reverse Pickup Enquiry,Good work ,ba3715b0-6e05-4982-8439-591f9e1af2a5,11-07-2023 22:40,2023-08-04 09:28:00,2023-08-04 09:29:00,04-Aug-23,VAISHALI,Books & General merchandise,898.0,,Jennifer Cox,Evelyn Kimura,John Smith,0-30,Morning,5.0,1.0,0-5 min
0907aa16-269b-4417-9bba-bb7592da16d9,Inbound,Cancellation,Return cancellation,Customer service executive was polite and of good behaviour... satisfied with the response...but I want refund for my incomplete order ,,,2023-08-04 19:38:00,2023-08-04 20:04:00,04-Aug-23,,,,,Daniel Woods,Logan Lee,Emily Chen,61-90,Evening,5.0,26.0,15-30 min
56546e35-0234-472d-acf7-83744ba60f4c,Inbound,Payments related,Payment related Queries,make easy to contact support for + members,,,2023-08-04 20:05:00,2023-08-04 20:19:00,04-Aug-23,,,,,Cole Carlson,Ava Wong,William Kim,On Job Training,Evening,5.0,14.0,5-15 min
e764126a-085e-4cc2-ad2c-463d55638af8,Outcall,Product Queries,Product Specific Information,Good Very good,,,2023-08-04 10:14:00,2023-08-04 19:21:00,04-Aug-23,,,,,Teresa Gilbert,Scarlett Chen,John Smith,0-30,Morning,5.0,547.0,3+ hrs
6cda6fbd-86e7-471c-9f57-2055252c09e9,Outcall,Returns,Reverse Pickup Enquiry,,,,2023-08-04 11:05:00,2023-08-04 11:10:00,04-Aug-23,,,,,Jennifer Hernandez,Lily Chen,Michael Lee,>90,Morning,5.0,5.0,0-5 min
0fefd3eb-9013-4d44-9630-50fd8c2e68cf,Inbound,Order Related,Invoice request,,,,2023-08-04 21:46:00,2023-08-04 22:45:00,04-Aug-23,,,,,Ms. Rachel Smith DDS,Ava Wong,William Kim,On Job Training,Evening,5.0,59.0,30-60 min
12f63414-086c-4493-ab62-b49825e5e864,Inbound,Returns,Reverse Pickup Enquiry,,,,2023-08-04 10:25:00,2023-08-04 10:29:00,04-Aug-23,,,,,Scott Bell,Brayden Wong,John Smith,>90,Morning,5.0,4.0,0-5 min
7d3334aa-454f-4313-80c1-b1ad90bb70ca,Inbound,Refund Related,Refund Enquiry,,,,2023-08-04 09:30:00,2023-08-04 09:36:00,04-Aug-23,,,,,Melissa Grant,Zoe Yamamoto,John Smith,>90,Morning,5.0,6.0,5-15 min
a847ea45-af79-41c1-8002-a49efbab074c,Outcall,Returns,Return request,Nice to meet you   shoport ,,,2023-08-04 14:00:00,2023-08-04 19:00:00,04-Aug-23,,,,,Jennifer May,Zoe Yamamoto,William Kim,On Job Training,Morning,5.0,300.0,3+ hrs
b19284c5-ff0b-4f6d-8dc0-a90e6cd18c5e,Outcall,Returns,Return request,Awesome????,,,2023-08-04 15:37:00,2023-08-04 15:44:00,04-Aug-23,,,,,Amy Berry,Elijah Yamaguchi,John Smith,>90,Evening,5.0,7.0,5-15 min
466822c3-b028-4418-8c2a-8939c48ae2f8,Outcall,Returns,Reverse Pickup Enquiry,She put me on hold for more than 5 minutes and disconnected the call,53419b13-22fe-4963-8c33-6449f8c1322c,30-06-2023 11:52,2023-08-04 18:00:00,2023-08-04 18:28:00,04-Aug-23,SRINAGAR,LifeStyle,2779.0,,Matthew Graham,Aiden Patel,Olivia Tan,On Job Training,Evening,1.0,28.0,15-30 min
024d7f13-95ba-4b7e-b599-d7ae6683f451,Inbound,Product Queries,Warranty related,Jeeves is fraud company by Shopzilla.,,,2023-08-04 18:17:00,2023-08-04 18:34:00,04-Aug-23,,,,,Matthew Calderon,Abigail Suzuki,Jennifer Nguyen,On Job Training,Evening,1.0,17.0,15-30 min
2b8c653e-cb42-498c-8f52-3e6b42923acf,Inbound,Returns,Reverse Pickup Enquiry,Kindly make available of all reginal languages person to contact in customer service ,,,2023-08-04 18:24:00,2023-08-04 18:52:00,04-Aug-23,,,,,Bruce Banks,Zoe Yamamoto,William Kim,On Job Training,Morning,5.0,28.0,15-30 min
7eefb52d-68d6-4d03-b93f-d3d8277a6c31,Inbound,Shopzilla Related,General Enquiry,I so happy to talked to miss. Soniya she is so talked to me so   and solved my problem so thanku ,,,2023-08-04 21:47:00,2023-08-04 21:50:00,04-Aug-23,,,,,Jessica Daugherty,Emily Yamashita,John Smith,>90,Split,5.0,3.0,0-5 min
4c1df343-0fc6-4f5d-8e17-c3239cd24474,Inbound,Offers & Cashback,Affiliate Offers,,,,2023-08-04 23:40:00,2023-08-04 23:41:00,04-Aug-23,,,,,Shari Martinez,Logan Lee,Emily Chen,0-30,Evening,5.0,1.0,0-5 min
25d52d2b-48ed-4a18-8880-5ba58871d154,Inbound,Returns,Return request,,,,2023-08-05 00:40:00,2023-08-05 00:47:00,05-Aug-23,,,,,Michael Pitts,William Park,John Smith,31-60,Evening,5.0,7.0,5-15 min
4db96df2-f5fd-4535-aeb9-e98945a248fd,Inbound,Returns,Service Centres Related,,,,2023-08-04 18:08:00,2023-08-04 18:09:00,04-Aug-23,,,,,Michael Martin,Noah Patel,Michael Lee,31-60,Evening,5.0,1.0,0-5 min
17776527-bf02-4f54-94bf-da575917bd02,Inbound,Order Related,Order status enquiry,,,,2023-08-04 10:41:00,2023-08-04 10:42:00,04-Aug-23,,,,,Stephanie Ryan,Nathan Patel,Michael Lee,>90,Afternoon,5.0,1.0,0-5 min
ad2eafc5-c0de-46a0-9062-d5c19cb8cb41,Outcall,Payments related,Online Payment Issues,,,,2023-08-04 11:02:00,2023-08-04 12:19:00,04-Aug-23,,,,,Michael Gomez,Mia Patel,John Smith,31-60,Morning,4.0,77.0,1-3 hrs
7046ccef-b7e0-407b-b852-c46919423413,Outcall,Returns,Exchange / Replacement,Very good ,,,2023-08-04 14:05:00,2023-08-04 14:05:00,04-Aug-23,,,,,Robert Oneal,Brayden Wong,Michael Lee,>90,Afternoon,5.0,0.0,
08fc7ad0-0b80-4919-8cf5-f84a3746c34c,Inbound,Order Related,Order status enquiry,,,,2023-08-04 18:08:00,2023-08-04 18:09:00,04-Aug-23,,,,,Shannon Holmes,Ava Wong,William Kim,On Job Training,Evening,5.0,1.0,0-5 min
0216dfba-b6ff-4fed-854f-89eb64961777,Inbound,Refund Related,Refund Enquiry,,70f630da-4d81-4f20-8b95-4eb8c35d1e06,19-07-2023 22:32,2023-08-04 22:09:00,2023-08-04 22:11:00,04-Aug-23,HARDOI,LifeStyle,259.0,,Blake Davis,Amelia Tanaka,Michael Lee,31-60,Evening,5.0,2.0,0-5 min
850c7d0d-8527-4bc7-855a-36525414e91c,Inbound,Payments related,Online Payment Issues,,,,2023-08-04 08:08:00,2023-08-04 08:09:00,04-Aug-23,,,,,Brandy Johnson,Noah Patel,Michael Lee,>90,Morning,4.0,1.0,0-5 min
f52a7c72-1e67-4676-9c74-b134379ec335,Inbound,Product Queries,Product Specific Information,Good,,,2023-08-04 21:23:00,2023-08-04 21:45:00,04-Aug-23,,,,,Tammy Lane,Noah Patel,Emily Chen,>90,Afternoon,5.0,22.0,15-30 min
2340b1f5-06a8-4c5b-878a-ecbf2e59b526,Inbound,Order Related,Customer Requested Modifications,,,,2023-08-05 01:04:00,2023-08-05 01:08:00,05-Aug-23,,,,,Christine Gray,Logan Lee,Emily Chen,0-30,Evening,5.0,4.0,0-5 min
4a0f5498-0585-42c6-a8a5-ec41c89875b0,Inbound,Order Related,Invoice request,,,,2023-08-04 13:08:00,2023-08-04 13:29:00,04-Aug-23,,,,,Mackenzie Phillips,Emma Park,John Smith,31-60,Morning,5.0,21.0,15-30 min
3292a024-3818-4c22-bdc1-803830c5ba6e,Inbound,Returns,Reverse Pickup Enquiry,,,,2023-08-04 18:36:00,2023-08-04 18:40:00,04-Aug-23,,,,,Kristin Beasley,Evelyn Kimura,John Smith,0-30,Morning,5.0,4.0,0-5 min
328c1ef7-8e68-4f5c-be36-0707c3b12469,Inbound,Returns,Return request,,,,2023-08-04 21:26:00,2023-08-04 21:33:00,04-Aug-23,,,,,Nichole Price,Sophia Sato,John Smith,>90,Split,5.0,7.0,5-15 min
8b01b573-be99-463c-a1cc-02d7d71ff9e7,Outcall,Returns,Reverse Pickup Enquiry,,,,2023-08-04 10:04:00,2023-08-04 10:05:00,04-Aug-23,,,,,Jennifer Hernandez,Lily Chen,Michael Lee,>90,Morning,5.0,1.0,0-5 min
c7cf5d81-cb7b-444f-811b-cdde05623d51,Inbound,Returns,Fraudulent User,,,,2023-08-04 10:50:00,2023-08-04 10:56:00,04-Aug-23,,,,,Joshua Mathews,Mia Patel,John Smith,>90,Morning,5.0,6.0,5-15 min
935f1182-f239-4abd-b05e-47ea93fed924,Outcall,Returns,Return request,,,,2023-08-04 14:13:00,2023-08-04 14:18:00,04-Aug-23,,,,,Jesse Shaffer,Ethan Tan,John Smith,>90,Morning,4.0,5.0,0-5 min
eedbf331-0e61-414b-980a-fbfbe61c8329,Inbound,Product Queries,Product Specific Information,,,,2023-08-04 14:34:00,2023-08-04 14:47:00,04-Aug-23,,,,,Joshua Mathews,Mia Patel,John Smith,>90,Morning,5.0,13.0,5-15 min
e110a834-285f-4f3a-972a-ae7611d94c2c,Inbound,Returns,Return request,,ae4dca16-a0ce-4971-b3fe-833913c131be,19-07-2023 23:56,2023-08-04 21:08:00,2023-08-04 21:10:00,04-Aug-23,BHAGALPUR,LifeStyle,359.0,,David Todd,Noah Patel,Michael Lee,31-60,Evening,5.0,2.0,0-5 min
6d53ca36-6044-47cb-a046-26d7348259b7,Inbound,Returns,Missing,,,,2023-08-02 12:31:00,2023-08-04 08:34:00,04-Aug-23,,,,,Jonathan King,Nathan Patel,John Smith,>90,Split,5.0,2643.0,3+ hrs
131b60ba-18fc-4e22-982e-ed8e6a6ea495,Outcall,Returns,Damaged,,,,2023-08-04 15:00:00,2023-08-04 15:04:00,04-Aug-23,,,,,Jessica Jones,William Park,John Smith,31-60,Morning,5.0,4.0,0-5 min
9ea23929-8574-42c9-885e-fa84ec187a1b,Inbound,Returns,Reverse Pickup Enquiry,,,,2023-08-04 13:04:00,2023-08-04 13:05:00,04-Aug-23,,,,,Veronica Choi,Noah Patel,Michael Lee,31-60,Night,3.0,1.0,0-5 min
4b25dea5-1d0e-4dad-95a1-6285675408ba,Inbound,Order Related,Installation/demo,Nice,,,2023-08-04 19:10:00,2023-08-04 19:21:00,04-Aug-23,,,,,Michael Jenkins,Emma Park,Jennifer Nguyen,On Job Training,Evening,3.0,11.0,5-15 min
44f4a496-353e-4b83-996e-006ec3c8731f,Inbound,Returns,Reverse Pickup Enquiry,,,,2023-08-04 20:10:00,2023-08-04 20:38:00,04-Aug-23,,,,,Michele Davidson,Nathan Patel,Michael Lee,>90,Afternoon,5.0,28.0,15-30 min
2d8a7277-e442-453e-afa0-0916cba6c670,Inbound,Order Related,Delayed,,,,2023-08-03 16:57:00,2023-08-04 20:51:00,04-Aug-23,,,,,James Williams,Brayden Wong,John Smith,>90,Evening,5.0,1674.0,3+ hrs
4079906a-9300-43a2-ba52-ee7f571e4f92,Inbound,Shopzilla Related,General Enquiry,,,,2023-08-04 07:16:00,2023-08-04 07:38:00,04-Aug-23,,,,,Jose Jordan,Olivia Suzuki,John Smith,31-60,Morning,5.0,22.0,15-30 min
3d6b5240-bd6e-4d33-825d-053d0e421836,Outcall,Returns,Fraudulent User,,,,2023-08-04 13:35:00,2023-08-04 16:11:00,04-Aug-23,,,,,Fred Newman,Amelia Tanaka,Michael Lee,>90,Morning,5.0,156.0,1-3 hrs
cfd22fef-206c-4d11-af6a-97b40dd5e152,Inbound,Refund Related,Refund Enquiry,,,,2023-08-05 00:30:00,2023-08-05 00:35:00,05-Aug-23,,,,,Chad Burns,Ava Wong,William Kim,On Job Training,Evening,5.0,5.0,0-5 min
1a535e94-d8fb-4838-b2ee-05072ecebabf,Inbound,Order Related,Delayed,,,,2023-08-04 18:25:00,2023-08-04 18:26:00,04-Aug-23,,,,,Lisa Thompson DVM,Carter Park,Michael Lee,>90,Evening,5.0,1.0,0-5 min
fdfe4517-fb99-49d4-91cc-48535f6d9c86,Inbound,Shopzilla Related,General Enquiry,,,,2023-08-04 20:31:00,2023-08-04 20:32:00,04-Aug-23,,,,,Kristin Adams,Zoe Yamamoto,John Smith,31-60,Afternoon,5.0,1.0,0-5 min
3e03c8a2-5af9-42b2-affd-7ae9f8e82fdb,Inbound,Returns,Reverse Pickup Enquiry,Very good speaking,0b6a5620-10c0-41c5-9447-d8baf5f7f4b6,19-07-2023 15:23,2023-08-04 22:21:00,2023-08-04 23:21:00,04-Aug-23,JAMUI,Books & General merchandise,297.0,,Morgan Gomez,Jackson Park,William Kim,On Job Training,Evening,5.0,60.0,30-60 min
3b639db3-5423-4958-bfe0-795ba19092e2,Outcall,Order Related,Order status enquiry,,,,2023-08-04 10:09:00,2023-08-04 10:25:00,04-Aug-23,,,,,James Pineda,Ava Wong,Jennifer Nguyen,On Job Training,Morning,1.0,16.0,15-30 min
b50df62c-0b3c-49de-8dce-e8c156e7fc0b,Inbound,Returns,Reverse Pickup Enquiry,,,,2023-08-04 07:33:00,2023-08-04 07:35:00,04-Aug-23,,,,,Bobby Rodriguez,Ethan Tan,John Smith,>90,Morning,5.0,2.0,0-5 min
bb053b50-0f59-4c00-9172-0e0c4505db7d,Inbound,Returns,Reverse Pickup Enquiry,,,,2023-08-04 19:14:00,2023-08-04 19:16:00,04-Aug-23,,,,,Tracy Weaver,Olivia Wang,Emily Chen,31-60,Evening,5.0,2.0,0-5 min
8628408e-9128-47ff-b223-182302432443,Inbound,Refund Related,Refund Enquiry,,,,2023-08-04 11:14:00,2023-08-04 11:19:00,04-Aug-23,,,,,Eric Nixon MD,Olivia Suzuki,Jennifer Nguyen,On Job Training,Morning,5.0,5.0,0-5 min
ff84b9a8-a0f5-40c2-a75d-fe2b366019f0,Inbound,Returns,Reverse Pickup Enquiry,I love Shopzilla ,,,2023-08-04 19:24:00,2023-08-04 19:28:00,04-Aug-23,,,,,Michael Scott,Olivia Wang,John Smith,>90,Evening,5.0,4.0,0-5 min
0cac6af1-8ceb-4d08-8cc3-876e2a16c8c3,Outcall,Product Queries,Product Specific Information,Offer on axis bank credit card But discount done after my order so give me cash back or i have to cancel that order,,,2023-08-04 09:12:00,2023-08-04 09:16:00,04-Aug-23,,,,,Michelle Williams,Mason Gupta,Jennifer Nguyen,On Job Training,Morning,1.0,4.0,0-5 min
3afe2a3f-b7ba-4e5f-8d84-4501d8ef69c2,Inbound,Product Queries,Product Specific Information,,,,2023-08-04 10:39:00,2023-08-04 10:41:00,04-Aug-23,,,,,Desiree Newton,Emma Park,John Smith,0-30,Morning,3.0,2.0,0-5 min
dfefc17a-8f8a-4eb0-9402-409c2c6a478d,Inbound,Returns,Reverse Pickup Enquiry,,,,2023-08-04 18:55:00,2023-08-04 18:57:00,04-Aug-23,,,,,Kelly Moore DDS,Isabella Wong,Emily Chen,>90,Evening,5.0,2.0,0-5 min
5842cf15-f55b-4401-bf3d-3313a45c5063,Inbound,Returns,Return request,He was a great guy who understood each and every aspect and solved my query with ease. Keep going boy ,,,2023-08-05 00:36:00,2023-08-05 00:37:00,05-Aug-23,,,,,Elizabeth Lopez,Mia Patel,Emily Chen,>90,Evening,5.0,1.0,0-5 min
700173b1-0bdc-42e2-ac44-7b433152be60,Inbound,Order Related,Order status enquiry,,,,2023-08-03 20:18:00,2023-08-04 06:30:00,04-Aug-23,,,,,Veronica Howell,Elijah Yamaguchi,John Smith,>90,Evening,5.0,612.0,3+ hrs
26eee433-4cf7-445f-a720-4d40a8728333,Inbound,Order Related,Installation/demo,,,,2023-08-04 12:34:00,2023-08-04 12:35:00,04-Aug-23,,,,,Brett Smith,Dylan Kim,Michael Lee,>90,Morning,5.0,1.0,0-5 min
fa74bddd-0bc3-4d33-ad3e-7a9efa80545b,Outcall,Order Related,Invoice request,,,,2023-08-04 13:22:00,2023-08-04 13:26:00,04-Aug-23,,,,,Gregory Jackson,Scarlett Chen,John Smith,0-30,Morning,4.0,4.0,0-5 min
accec506-0938-48c5-baea-5007056c9964,Outcall,Returns,Wrong,,,,2023-08-04 16:10:00,2023-08-04 16:18:00,04-Aug-23,,,,,Lorraine Smith,Carter Park,Jennifer Nguyen,On Job Training,Evening,5.0,8.0,5-15 min
d8cffbc9-dfc9-4c51-91c0-7e11ed854510,Inbound,Order Related,Invoice request,,,,2023-08-04 16:05:00,2023-08-04 16:11:00,04-Aug-23,,,,,Anna Miller,Landon Tanaka,Emily Chen,>90,Morning,5.0,6.0,5-15 min
8988e717-1886-4d47-9149-a992b53924d2,Inbound,Order Related,Priority delivery,,,,2023-08-04 17:11:00,2023-08-04 17:22:00,04-Aug-23,,,,,Michael Dunlap,Charlotte Suzuki,Jennifer Nguyen,On Job Training,Evening,5.0,11.0,5-15 min
868537a4-f900-4194-b2a7-9f6ac007c3b6,Inbound,Product Queries,Product Specific Information,,,,2023-08-04 18:08:00,2023-08-04 20:23:00,04-Aug-23,,,,,Matthew White PhD,Scarlett Chen,John Smith,0-30,Morning,4.0,135.0,1-3 hrs
3a12e774-1eeb-47c2-a6e9-fb83ce07c897,Inbound,Returns,Missing,Thanks ,,,2023-08-04 21:43:00,2023-08-04 21:46:00,04-Aug-23,,,,,Samantha Miller,Brayden Wong,John Smith,>90,Evening,5.0,3.0,0-5 min
23af0fbb-2355-40b4-b899-98a0e0932290,Outcall,Cancellation,Not Needed,Abhi tk sb thk he h????,,,2023-08-04 10:41:00,2023-08-04 10:43:00,04-Aug-23,,,,,Kenneth Martin,Aiden Patel,John Smith,31-60,Morning,5.0,2.0,0-5 min
ec54a22e-0026-4d61-9683-fa387f3b32a4,Inbound,Product Queries,Product Specific Information,,,,2023-08-04 19:28:00,2023-08-04 19:33:00,04-Aug-23,,,,,Stephanie Lewis,Alexander Tanaka,Michael Lee,0-30,Evening,4.0,5.0,0-5 min
4208f09a-25f9-48ed-b015-75d072b9f9b8,Inbound,Returns,Fraudulent User,,,,2023-08-04 19:19:00,2023-08-04 21:05:00,04-Aug-23,,,,,Benjamin Taylor,Mia Patel,Emily Chen,0-30,Evening,5.0,106.0,1-3 hrs
2d004730-821d-4fdf-835f-31aebd6185b0,Inbound,Order Related,Delayed,,,,2023-08-04 23:09:00,2023-08-04 23:12:00,04-Aug-23,,,,,Corey Gibson,Alexander Tanaka,Michael Lee,0-30,Evening,5.0,3.0,0-5 min
a0b30452-64ae-443a-b96d-250fdae54afe,Inbound,Returns,Reverse Pickup Enquiry,I request please ?? solve my essue.,,,2023-08-04 17:19:00,2023-08-04 17:20:00,04-Aug-23,,,,,Frank Kelley,Ava Wong,William Kim,On Job Training,Evening,5.0,1.0,0-5 min
49110a91-479f-4992-bcdc-e040246d2154,Inbound,Product Queries,Product Specific Information,,,,2023-08-04 19:55:00,2023-08-04 20:00:00,04-Aug-23,,,,,Grace Martin,Jacob Sato,Emily Chen,0-30,Evening,5.0,5.0,0-5 min
afcb38c0-3cad-4f19-98a8-285c37fd85cf,Outcall,Product Queries,Product Specific Information,Good ,,,2023-08-04 20:35:00,2023-08-04 20:37:00,04-Aug-23,,,,,Samantha Jones,Jacob Sato,Emily Chen,0-30,Evening,5.0,2.0,0-5 min
cd8a56cb-f166-4fdc-b6ba-816ca690a9d5,Inbound,Order Related,Delayed,Neither the app nor your   has appropriately knowledge on delay reasons. ,8d9f5ab7-5e15-4f23-8375-b7346fbca16a,19-07-2023 23:55,2023-08-04 13:25:00,2023-08-04 16:22:00,04-Aug-23,GUWAHATI,Furniture,20369.0,,Andre Hunter,Lily Chen,Michael Lee,>90,Morning,1.0,177.0,1-3 hrs
8e7ed31f-1e86-4974-80a5-2644b26d1b6c,Inbound,Feedback,UnProfessional Behaviour,This first time face your problem face,,,2023-08-04 17:01:00,2023-08-04 17:03:00,04-Aug-23,,,,,Theresa Brown,Brayden Wong,Michael Lee,>90,Afternoon,5.0,2.0,0-5 min
6431c149-1e5c-4781-8bbc-0fbd83b91ce3,Inbound,Returns,Reverse Pickup Enquiry,,,,2023-08-04 08:29:00,2023-08-04 08:48:00,04-Aug-23,,,,,Amy Flores,Carter Park,Michael Lee,0-30,Morning,1.0,19.0,15-30 min
45133fb6-11aa-4697-a15a-0c0f94e3c598,Inbound,Returns,Reverse Pickup Enquiry,good,,,2023-08-04 12:53:00,2023-08-04 12:54:00,04-Aug-23,,,,,Oscar Mcdowell,Amelia Tanaka,Emily Chen,>90,Split,5.0,1.0,0-5 min
580740b9-ee90-4a48-b9bc-cdaef9ac9d71,Outcall,Order Related,Order status enquiry,,,,2023-08-04 10:34:00,2023-08-04 11:00:00,04-Aug-23,,,,,Crystal Walsh,Olivia Suzuki,Jennifer Nguyen,On Job Training,Morning,4.0,26.0,15-30 min
e97eb623-1060-44f0-a448-1a41601fa2eb,Outcall,Returns,Fraudulent User,,,,2023-08-04 14:13:00,2023-08-04 14:27:00,04-Aug-23,,,,,Thomas White,Carter Park,Jennifer Nguyen,On Job Training,Evening,4.0,14.0,5-15 min
9dae2ab3-e2bc-4f8c-a52e-12b3aa44c579,Inbound,Order Related,Priority delivery,Nice ??????,,,2023-08-04 16:13:00,2023-08-04 16:20:00,04-Aug-23,,,,,Sara Chavez,Lily Chen,Michael Lee,31-60,Evening,5.0,7.0,5-15 min
85070c0b-0284-4ee7-9bd7-6099849ee775,Inbound,Returns,Reverse Pickup Enquiry,,,,2023-08-04 19:15:00,2023-08-04 19:19:00,04-Aug-23,,,,,Samuel Gomez,Ava Wong,William Kim,On Job Training,Evening,5.0,4.0,0-5 min
c6fe0685-d8a1-465c-9b8d-2a5e5e483e5a,Outcall,Returns,Return request,,,,2023-08-04 13:12:00,2023-08-04 14:18:00,04-Aug-23,,,,,Emily Sharp,Austin Johnson,Michael Lee,0-30,Morning,4.0,66.0,1-3 hrs
4b4ab56d-db86-4871-9e13-06ee222da8bb,Outcall,Shopzilla Related,General Enquiry,,,,2023-08-04 13:51:00,2023-08-04 13:54:00,04-Aug-23,,,,,Rachel Peters,Aiden Patel,John Smith,>90,Morning,5.0,3.0,0-5 min
4d1c90a5-ffa2-46e1-8c91-5223f6158e31,Outcall,Order Related,Delayed,,,,2023-08-04 21:04:00,2023-08-04 21:04:00,04-Aug-23,,,,,Victoria Douglas,Charlotte Suzuki,Jennifer Nguyen,On Job Training,Evening,4.0,0.0,
b5a0f886-9405-49a2-a0e6-4f16797e1c9e,Inbound,Returns,Missing,"Customer care executive was too polite and repetitive in politeness and statements of pleasantries. She could reduce that, but otherwise she understood my complaint and resolved it as needed",,,2023-08-03 13:38:00,2023-08-04 09:58:00,04-Aug-23,,,,,Cole Moore,Emma Park,John Smith,31-60,Morning,5.0,1220.0,3+ hrs
c8fb9ee4-0a34-4d38-a713-bb9148ff12f4,Inbound,Returns,Reverse Pickup Enquiry,,,,2023-08-04 20:19:00,2023-08-04 20:35:00,04-Aug-23,,,,,Kenneth Howell,Elijah Yamaguchi,Emily Chen,>90,Split,1.0,16.0,15-30 min
97f76243-e929-487a-be2d-19f128b09c4d,Outcall,Order Related,Installation/demo,,,,2023-08-04 09:24:00,2023-08-04 12:07:00,04-Aug-23,,,,,Gregory Andrews,Mason Gupta,Jennifer Nguyen,On Job Training,Morning,5.0,163.0,1-3 hrs
439cc536-ae3d-4a30-bace-0de9c0400195,Inbound,Returns,Reverse Pickup Enquiry,please check product internally first ,,,2023-08-04 16:46:00,2023-08-04 16:49:00,04-Aug-23,,,,,Evelyn Stevens,Aiden Patel,Olivia Tan,On Job Training,Evening,5.0,3.0,0-5 min
77f23b85-ae08-4503-8ebe-125e1b96bcdf,Inbound,Product Queries,Product Specific Information,,,,2023-08-04 23:54:00,2023-08-05 00:10:00,05-Aug-23,,,,,Brittany Thornton,Ethan Nakamura,Emily Chen,0-30,Evening,5.0,16.0,15-30 min
